,symbol,name,etf,date,close,open,volume,close_last_month,open_last_month,volume_last_month,pct_chg
13,AAMC,Altisource Asset Management Corp Com,False,2020-04-02,12.529999732971191,13.350000381469727,5300.0,20.1200008392334,20.270000457763672,1400.0,-0.3772366197650416
14,AAME,Atlantic American Corporation - Common Stock,False,2020-04-01,2.1500000953674316,2.109999895095825,600.0,2.609999895095825,2.4800000190734863,1700.0,-0.1762451410794041
15,AAME,Atlantic American Corporation - Common Stock,False,2020-04-02,2.0999999046325684,2.190000057220459,3600.0,2.569999933242798,2.609999895095825,700.0,-0.1828793933146872
16,AAN,"Aaron's, Inc. Common Stock",False,2020-04-01,19.739999771118164,21.549999237060547,1421000.0,38.75,39.59000015258789,1577200.0,-0.49058065106791837
17,AAN,"Aaron's, Inc. Common Stock",False,2020-04-02,19.170000076293945,19.75,1099000.0,37.650001525878906,38.779998779296875,985400.0,-0.49083667199542197
18,AAOI,"Applied Optoelectronics, Inc. - Common Stock",False,2020-04-01,7.320000171661377,7.340000152587891,348900.0,9.029999732971191,8.949999809265137,934700.0,-0.1893687277825825
19,AAOI,"Applied Optoelectronics, Inc. - Common Stock",False,2020-04-02,7.690000057220459,7.340000152587891,653300.0,9.399999618530273,9.029999732971191,703600.0,-0.18191485433030044
20,AAON,"AAON, Inc. - Common Stock",False,2020-04-01,46.880001068115234,47.11000061035156,260400.0,57.88999938964844,55.150001525878906,227600.0,-0.19018826114380558
21,AAON,"AAON, Inc. - Common Stock",False,2020-04-02,48.15999984741211,47.15999984741211,189800.0,56.18000030517578,57.560001373291016,242500.0,-0.14275543635098203
22,AAP,Advance Auto Parts Inc Advance Auto Parts Inc W/I,False,2020-04-01,89.16999816894531,89.62999725341797,1163400.0,132.99000549316406,133.4499969482422,1403000.0,-0.32949849999420583
23,AAP,Advance Auto Parts Inc Advance Auto Parts Inc W/I,False,2020-04-02,88.41000366210938,87.70999908447266,3036900.0,130.3300018310547,131.52000427246094,1241000.0,-0.321645036292455
24,AAPL,Apple Inc. - Common Stock,False,2020-04-01,240.91000366210938,246.5,44054600.0,298.80999755859375,282.2799987792969,85349300.0,-0.19376859666527974
25,AAPL,Apple Inc. - Common Stock,False,2020-04-02,244.92999267578125,240.33999633789062,41483500.0,289.32000732421875,303.6700134277344,79868900.0,-0.1534287761810161
26,AAT,"American Assets Trust, Inc. Common Stock",False,2020-04-01,22.600000381469727,23.75,437500.0,42.90999984741211,40.90999984741211,599000.0,-0.4733162325370475
27,AAT,"American Assets Trust, Inc. Common Stock",False,2020-04-02,22.700000762939453,22.1299991607666,337500.0,41.95000076293945,42.900001525878906,409100.0,-0.45887961024797713
28,AAU,"Almaden Minerals, Ltd. Common Shares",False,2020-04-01,0.25999999046325684,0.2800000011920929,241700.0,0.38999998569488525,0.3799999952316284,440400.0,-0.3333333333333333
29,AAU,"Almaden Minerals, Ltd. Common Shares",False,2020-04-02,0.30000001192092896,0.27000001072883606,292800.0,0.3799999952316284,0.38999998569488525,441500.0,-0.21052627451201833
30,AAWW,Atlas Air Worldwide Holdings - Common Stock,False,2020-04-01,23.950000762939453,24.559999465942383,579500.0,26.579999923706055,26.969999313354492,781600.0,-0.0989465450833568
31,AAWW,Atlas Air Worldwide Holdings - Common Stock,False,2020-04-02,23.5,24.510000228881836,475500.0,25.860000610351562,26.6299991607666,692300.0,-0.0912606556322691
32,AAXJ,iShares MSCI All Country Asia ex Japan Index Fund,True,2020-04-01,57.06999969482422,58.040000915527344,2005400.0,69.30999755859375,68.31999969482422,3489600.0,-0.1765978689210312
33,AAXJ,iShares MSCI All Country Asia ex Japan Index Fund,True,2020-04-02,59.02000045776367,58.150001525878906,1942300.0,68.88999938964844,69.29000091552734,1910600.0,-0.14327186847628065
34,AAXN,"Axon Enterprise, Inc. - Common Stock",False,2020-04-01,64.72000122070312,67.58000183105469,690300.0,82.33999633789062,77.93000030517578,1405300.0,-0.21399072019486182
35,AAXN,"Axon Enterprise, Inc. - Common Stock",False,2020-04-02,62.63999938964844,64.98999786376953,508200.0,78.0999984741211,82.69999694824219,940800.0,-0.1979513365751911
36,AB,AllianceBernstein Holding L.P.  Units,False,2020-04-01,16.969999313354492,17.8700008392334,390500.0,32.63999938964844,30.399999618530273,949500.0,-0.48008579562852516
37,AB,AllianceBernstein Holding L.P.  Units,False,2020-04-02,18.489999771118164,16.940000534057617,556000.0,31.549999237060547,32.88999938964844,923500.0,-0.4139461103568368
38,ABB,ABB Ltd Common Stock,False,2020-04-01,16.59000015258789,16.799999237060547,3682600.0,22.010000228881836,21.690000534057617,3205700.0,-0.24625170467657442
39,ABB,ABB Ltd Common Stock,False,2020-04-02,16.8799991607666,16.649999618530273,3219100.0,21.6299991607666,22.149999618530273,3143900.0,-0.21960241258888946
40,ABBV,AbbVie Inc. Common Stock,False,2020-04-01,73.41999816894531,72.12000274658203,12948000.0,88.69000244140625,86.0,12171100.0,-0.17217277993141544
41,ABBV,AbbVie Inc. Common Stock,False,2020-04-02,75.12999725341797,72.77999877929688,8077800.0,87.56999969482422,89.44000244140625,12660900.0,-0.14205781072009654
42,ABC,AmerisourceBergen Corporation Common Stock,False,2020-04-01,86.2300033569336,88.20999908447266,1336300.0,87.16000366210938,84.52999877929688,4528000.0,-0.010670035177844716
43,ABC,AmerisourceBergen Corporation Common Stock,False,2020-04-02,83.88999938964844,84.63999938964844,2570500.0,85.87000274658203,87.41999816894531,2190400.0,-0.023058149453854603
44,ABCB,Ameris Bancorp - Common Stock,False,2020-04-01,22.540000915527344,22.43000030517578,433900.0,35.27000045776367,34.2599983215332,535600.0,-0.36092995114873005
45,ABCB,Ameris Bancorp - Common Stock,False,2020-04-02,22.920000076293945,22.280000686645508,440300.0,34.650001525878906,35.029998779296875,674600.0,-0.3385281654554682
46,ABEO,Abeona Therapeutics Inc. - Common Stock,False,2020-04-01,1.9900000095367432,2.0,2772800.0,3.359999895095825,3.0799999237060547,2677800.0,-0.4077380739084846
47,ABEO,Abeona Therapeutics Inc. - Common Stock,False,2020-04-02,2.109999895095825,2.049999952316284,1404100.0,3.140000104904175,3.359999895095825,1190300.0,-0.32802553356595593
48,ABEQ,Absolute Core Strategy ETF,True,2020-04-01,19.704999923706055,19.639999389648438,900.0,23.437999725341797,23.139999389648438,1800.0,-0.1592712622826564
49,ABEQ,Absolute Core Strategy ETF,True,2020-04-02,19.93199920654297,20.003999710083008,18200.0,23.242000579833984,23.559999465942383,3700.0,-0.14241464980269175
50,ABEV,Ambev S.A. American Depositary Shares (Each representing 1 Common Share),False,2020-04-01,2.25,2.25,29219600.0,3.309999942779541,3.2699999809265137,41766600.0,-0.3202416800918178
51,ABEV,Ambev S.A. American Depositary Shares (Each representing 1 Common Share),False,2020-04-02,2.309999942779541,2.2100000381469727,23894600.0,3.2799999713897705,3.2799999713897705,44030700.0,-0.29573171861926273
52,ABG,Asbury Automotive Group Inc Common Stock,False,2020-04-01,47.25,52.77000045776367,645300.0,93.02999877929688,88.9000015258789,364000.0,-0.49209931613462377
53,ABG,Asbury Automotive Group Inc Common Stock,False,2020-04-02,47.0,46.560001373291016,278600.0,91.61000061035156,93.25,245500.0,-0.4869555759539075
54,ABIO,"ARCA biopharma, Inc. - Common Stock",False,2020-04-01,2.690000057220459,2.7200000286102295,10900.0,3.8399999141693115,3.8299999237060547,37800.0,-0.299479136107644
55,ABIO,"ARCA biopharma, Inc. - Common Stock",False,2020-04-02,2.819999933242798,2.7300000190734863,3500.0,3.700000047683716,3.7899999618530273,23600.0,-0.23783786570268237
56,ABM,ABM Industries Incorporated Common Stock,False,2020-04-01,23.360000610351562,23.989999771118164,530100.0,34.720001220703125,33.0,691000.0,-0.32718894616794336
57,ABM,ABM Industries Incorporated Common Stock,False,2020-04-02,24.239999771118164,22.90999984741211,468500.0,33.939998626708984,34.91999816894531,481600.0,-0.28579844572997226
58,ABMD,"ABIOMED, Inc. - Common Stock",False,2020-04-01,144.47999572753906,140.9499969482422,765800.0,155.10000610351562,151.08999633789062,743600.0,-0.06847201778244057
59,ABMD,"ABIOMED, Inc. - Common Stock",False,2020-04-02,143.27999877929688,143.11000061035156,481100.0,149.17999267578125,154.55999755859375,733100.0,-0.03954949849948756
60,ABR,Arbor Realty Trust Common Stock,False,2020-04-01,4.550000190734863,4.630000114440918,2585700.0,12.989999771118164,12.1899995803833,2428800.0,-0.6497305411158445
61,ABR,Arbor Realty Trust Common Stock,False,2020-04-02,4.28000020980835,4.590000152587891,2665300.0,12.640000343322754,13.289999961853027,2076000.0,-0.661392397661657
62,ABT,Abbott Laboratories Common Stock,False,2020-04-01,76.56999969482422,77.0,12208300.0,81.61000061035156,77.87999725341797,11483600.0,-0.061757148362134195
63,ABT,Abbott Laboratories Common Stock,False,2020-04-02,79.44000244140625,76.12000274658203,10167900.0,77.98999786376953,81.58000183105469,9510600.0,0.018592186400229693
64,ABTX,"Allegiance Bancshares, Inc. - Common Stock",False,2020-04-01,22.239999771118164,23.079999923706055,123300.0,34.119998931884766,33.2400016784668,93100.0,-0.34818287024226346
65,ABTX,"Allegiance Bancshares, Inc. - Common Stock",False,2020-04-02,23.020000457763672,21.790000915527344,84300.0,33.380001068115234,34.02000045776367,112100.0,-0.3103654966700254
66,ABUS,Arbutus Biopharma Corporation - Common Stock,False,2020-04-01,1.059999942779541,1.0099999904632568,981900.0,2.8499999046325684,2.880000114440918,247700.0,-0.6280701830703395
67,ABUS,Arbutus Biopharma Corporation - Common Stock,False,2020-04-02,1.0,1.090000033378601,528100.0,2.7899999618530273,2.8499999046325684,342600.0,-0.6415770560312724
68,AC,"Associated Capital Group, Inc. Common Stock",False,2020-04-01,26.18000030517578,30.010000228881836,41400.0,42.630001068115234,40.0099983215332,5500.0,-0.38587849755516657
69,AC,"Associated Capital Group, Inc. Common Stock",False,2020-04-02,27.170000076293945,25.989999771118164,14600.0,42.779998779296875,42.54999923706055,16300.0,-0.3648901156714688
70,ACA,"Arcosa, Inc. Common Stock ",False,2020-04-01,37.400001525878906,37.630001068115234,496400.0,43.88999938964844,43.0,406700.0,-0.14786962756942332
71,ACA,"Arcosa, Inc. Common Stock ",False,2020-04-02,36.599998474121094,37.349998474121094,354500.0,42.47999954223633,44.040000915527344,440600.0,-0.1384181057315917
72,ACAD,ACADIA Pharmaceuticals Inc. - Common Stock,False,2020-04-01,39.2599983215332,40.95000076293945,1329900.0,43.7599983215332,42.709999084472656,1715400.0,-0.10283364196990068
73,ACAD,ACADIA Pharmaceuticals Inc. - Common Stock,False,2020-04-02,41.68000030517578,38.810001373291016,1126700.0,41.97999954223633,43.540000915527344,1279500.0,-0.00714624202791417
74,ACAM,Acamar Partners Acquisition Corp. - Class A Common Stock,False,2020-04-01,10.0,9.829999923706055,7300.0,10.130000114440918,10.130000114440918,0.0,-0.012833179957776612
75,ACAM,Acamar Partners Acquisition Corp. - Class A Common Stock,False,2020-04-02,10.0,10.0,126000.0,10.130000114440918,10.100000381469727,3200.0,-0.012833179957776612
76,ACAMU,Acamar Partners Acquisition Corp. - Units,False,2020-04-01,9.899999618530273,9.899999618530273,3000.0,10.34000015258789,10.34000015258789,0.0,-0.042553242511074243
77,ACAMU,Acamar Partners Acquisition Corp. - Units,False,2020-04-02,9.899999618530273,9.899999618530273,0.0,10.34000015258789,10.34000015258789,0.0,-0.042553242511074243
78,ACB,Aurora Cannabis Inc. Common Shares,False,2020-04-01,0.8090000152587891,0.875,31377000.0,1.3600000143051147,1.3899999856948853,17924500.0,-0.4051470538607725
79,ACB,Aurora Cannabis Inc. Common Shares,False,2020-04-02,0.8330000042915344,0.8299999833106995,33240700.0,1.3300000429153442,1.3799999952316284,16136600.0,-0.3736842275090395
80,ACBI,"Atlantic Capital Bancshares, Inc. - Common Stock",False,2020-04-01,10.59000015258789,11.550000190734863,94800.0,18.75,18.059999465942383,82800.0,-0.43519999186197916
81,ACBI,"Atlantic Capital Bancshares, Inc. - Common Stock",False,2020-04-02,10.819999694824219,10.479999542236328,73600.0,18.25,18.670000076293945,77200.0,-0.4071233043931935
82,ACC,American Campus Communities Inc Common Stock,False,2020-04-01,25.270000457763672,26.239999771118164,2453100.0,44.02000045776367,43.70000076293945,1282200.0,-0.4259427488645816
83,ACC,American Campus Communities Inc Common Stock,False,2020-04-02,26.239999771118164,25.110000610351562,1611200.0,43.779998779296875,44.099998474121094,1302700.0,-0.4006395499598141
84,ACCO,Acco Brands Corporation Common Stock,False,2020-04-01,4.690000057220459,4.809999942779541,879700.0,8.270000457763672,7.989999771118164,829600.0,-0.4328899881961188
85,ACCO,Acco Brands Corporation Common Stock,False,2020-04-02,4.800000190734863,4.650000095367432,912000.0,8.079999923706055,8.25,656400.0,-0.40594056484430674
86,ACEL,"Accel Entertainment, Inc. ",False,2020-04-01,7.420000076293945,7.349999904632568,235800.0,11.989999771118164,12.109999656677246,150400.0,-0.38115094095602553
87,ACEL,"Accel Entertainment, Inc. ",False,2020-04-02,7.389999866485596,7.5,90900.0,11.3100004196167,12.119999885559082,141200.0,-0.346595968850013
88,ACER,Acer Therapeutics Inc. - Common Stock,False,2020-04-01,1.7400000095367432,1.8700000047683716,42300.0,3.2799999713897705,3.2799999713897705,68800.0,-0.4695121875871582
89,ACER,Acer Therapeutics Inc. - Common Stock,False,2020-04-02,1.7200000286102295,1.75,31000.0,3.450000047683716,3.2799999713897705,32300.0,-0.5014492739601512
90,ACES,ALPS Clean Energy ETF,True,2020-04-01,26.90999984741211,27.950000762939453,26800.0,38.75,37.689998626708984,90600.0,-0.3055483910345262
91,ACES,ALPS Clean Energy ETF,True,2020-04-02,27.200000762939453,26.979999542236328,20900.0,38.68000030517578,39.0,100100.0,-0.29679419471721635
92,ACGL,Arch Capital Group Ltd. - Common Stock,False,2020-04-01,26.020000457763672,27.270000457763672,1982300.0,42.4900016784668,40.5,1657700.0,-0.38762063003282576
93,ACGL,Arch Capital Group Ltd. - Common Stock,False,2020-04-02,26.31999969482422,25.670000076293945,2276400.0,41.619998931884766,42.599998474121094,1045700.0,-0.36761171623527683
94,ACGLO,"Arch Capital Group Ltd. - Depositary Shares Each Representing 1/1,000th Interest in a Share of5.45% Non-Cumulative Preferred Shares, Series F",False,2020-04-01,21.559999465942383,21.59000015258789,65200.0,25.790000915527344,25.459999084472656,71800.0,-0.16401711126106283
95,ACGLO,"Arch Capital Group Ltd. - Depositary Shares Each Representing 1/1,000th Interest in a Share of5.45% Non-Cumulative Preferred Shares, Series F",False,2020-04-02,21.149999618530273,21.459999084472656,32400.0,26.25,25.889999389648438,49900.0,-0.19428572881789435
96,ACGLP,Arch Capital Group Ltd. - Depositary Shares Representing Interest in 5.25% Non-Cumulative Preferred Series E Shrs,False,2020-04-01,22.020000457763672,22.649999618530273,71800.0,25.530000686645508,25.200000762939453,30200.0,-0.13748531666581124
97,ACGLP,Arch Capital Group Ltd. - Depositary Shares Representing Interest in 5.25% Non-Cumulative Preferred Series E Shrs,False,2020-04-02,20.850000381469727,21.799999237060547,53000.0,25.610000610351562,25.5,83200.0,-0.1858649010323664
98,ACH,Aluminum Corporation of China Limited American Depositary Shares,False,2020-04-01,4.690000057220459,4.840000152587891,93300.0,6.920000076293945,6.809999942779541,76400.0,-0.3222543344635017
99,ACH,Aluminum Corporation of China Limited American Depositary Shares,False,2020-04-02,4.920000076293945,4.800000190734863,66400.0,6.699999809265137,6.75,67900.0,-0.2656716094991089
100,ACHC,"Acadia Healthcare Company, Inc. - Common Stock",False,2020-04-01,17.15999984741211,16.889999389648438,1381100.0,29.93000030517578,29.809999465942383,1204400.0,-0.4266622227716904
101,ACHC,"Acadia Healthcare Company, Inc. - Common Stock",False,2020-04-02,17.68000030517578,17.100000381469727,1476100.0,29.3799991607666,30.030000686645508,733300.0,-0.39823006091895125
102,ACHV,"Achieve Life Sciences, Inc.  - Common Shares",False,2020-04-01,0.3199999928474426,0.33000001311302185,541000.0,0.5299999713897705,0.5,1740500.0,-0.3962263959970868
103,ACHV,"Achieve Life Sciences, Inc.  - Common Shares",False,2020-04-02,0.3100000023841858,0.3199999928474426,354500.0,0.5,0.5400000214576721,901000.0,-0.3799999952316284
104,ACIO,ETF Series Solutions Aptus Collared Income Opportunity ETF,True,2020-04-01,22.479999542236328,22.209999084472656,20400.0,24.670000076293945,24.28499984741211,46100.0,-0.08877180896979593
105,ACIO,ETF Series Solutions Aptus Collared Income Opportunity ETF,True,2020-04-02,22.700000762939453,22.320999145507812,21500.0,24.200000762939453,24.899999618530273,106700.0,-0.061983469120263056
106,ACIU,AC Immune SA - Common Stock,False,2020-04-01,7.150000095367432,6.659999847412109,257900.0,6.980000019073486,6.909999847412109,152000.0,0.024355311723410402
107,ACIU,AC Immune SA - Common Stock,False,2020-04-02,7.579999923706055,7.079999923706055,187400.0,6.900000095367432,6.920000076293945,119600.0,0.09855069839711537
108,ACIW,"ACI Worldwide, Inc. - Common Stock",False,2020-04-01,22.459999084472656,23.360000610351562,925400.0,29.239999771118164,28.110000610351562,978100.0,-0.231874170304969
109,ACIW,"ACI Worldwide, Inc. - Common Stock",False,2020-04-02,22.209999084472656,22.25,1068700.0,28.709999084472656,29.15999984741211,1256400.0,-0.2264019577595675
110,ACLS,"Axcelis Technologies, Inc. - Common Stock",False,2020-04-01,17.5,17.75,266900.0,23.950000762939453,24.280000686645508,287500.0,-0.26931108799463044
111,ACLS,"Axcelis Technologies, Inc. - Common Stock",False,2020-04-02,17.270000457763672,16.610000610351562,375500.0,23.510000228881836,23.969999313354492,156300.0,-0.2654189583312882
112,ACM,AECOM Common Stock,False,2020-04-01,27.190000534057617,28.329999923706055,1911800.0,45.650001525878906,45.119998931884766,2614000.0,-0.40438116921762524
113,ACM,AECOM Common Stock,False,2020-04-02,27.530000686645508,27.059999465942383,1320400.0,47.66999816894531,45.86000061035156,2764800.0,-0.4224879013194516
114,ACMR,"ACM Research, Inc. - Class A Common Stock",False,2020-04-01,27.34000015258789,28.350000381469727,361400.0,36.66999816894531,35.560001373291016,319600.0,-0.25443137393605625
115,ACMR,"ACM Research, Inc. - Class A Common Stock",False,2020-04-02,27.520000457763672,27.18000030517578,258800.0,35.560001373291016,36.9900016784668,524000.0,-0.22609675492212322
116,ACN,Accenture plc Class A Ordinary Shares (Ireland),False,2020-04-01,154.67999267578125,158.57000732421875,2973100.0,189.5500030517578,182.0,4317900.0,-0.18396206707765173
117,ACN,Accenture plc Class A Ordinary Shares (Ireland),False,2020-04-02,156.27000427246094,154.0500030517578,3030000.0,182.22000122070312,189.77000427246094,3514000.0,-0.14241025559434498
118,ACNB,ACNB Corporation - Common Stock,False,2020-04-01,25.010000228881836,28.0,48000.0,32.27000045776367,30.530000686645508,37900.0,-0.22497676250063983
119,ACNB,ACNB Corporation - Common Stock,False,2020-04-02,25.84000015258789,25.299999237060547,33200.0,31.899999618530273,31.920000076293945,28100.0,-0.18996863756770116
120,ACOR,"Acorda Therapeutics, Inc. - Common Stock",False,2020-04-01,0.800000011920929,0.9200000166893005,1495900.0,1.3600000143051147,1.4500000476837158,1273000.0,-0.4117647033042974
121,ACOR,"Acorda Therapeutics, Inc. - Common Stock",False,2020-04-02,0.8500000238418579,0.8299999833106995,1110700.0,1.2300000190734863,1.3799999952316284,1796100.0,-0.30894308076342014
122,ACP,Aberdeen Income Credit Strategies Fund Common Shares,False,2020-04-01,6.699999809265137,7.059999942779541,195900.0,11.1899995803833,11.100000381469727,334600.0,-0.40125111166128963
123,ACP,Aberdeen Income Credit Strategies Fund Common Shares,False,2020-04-02,6.75,6.570000171661377,107700.0,11.289999961853027,11.220000267028809,204000.0,-0.40212577300202906
124,ACRE,Ares Commercial Real Estate Corporation Common Stock,False,2020-04-01,5.570000171661377,6.309999942779541,671500.0,15.899999618530273,15.34000015258789,529500.0,-0.6496855153902046
125,ACRE,Ares Commercial Real Estate Corporation Common Stock,False,2020-04-02,5.019999980926514,5.269999980926514,1022100.0,15.84000015258789,15.960000038146973,496600.0,-0.6830808123378482
126,ACRS,"Aclaris Therapeutics, Inc. - Common Stock",False,2020-04-01,1.0399999618530273,1.0299999713897705,216100.0,1.2599999904632568,1.1699999570846558,386500.0,-0.1746031986312503
127,ACRS,"Aclaris Therapeutics, Inc. - Common Stock",False,2020-04-02,1.1100000143051147,1.0499999523162842,203400.0,1.149999976158142,1.25,289900.0,-0.034782576245485725
128,ACRX,"AcelRx Pharmaceuticals, Inc. - Common Stock",False,2020-04-01,1.0299999713897705,1.1200000047683716,756100.0,1.3799999952316284,1.2999999523162842,844100.0,-0.25362320655886056
129,ACRX,"AcelRx Pharmaceuticals, Inc. - Common Stock",False,2020-04-02,1.0800000429153442,1.0399999618530273,437300.0,1.309999942779541,1.4199999570846558,806400.0,-0.17557245031338395
130,ACSG,Xtrackers MSCI ACWI ex USA ESG Leaders Equity ETF,True,2020-04-01,21.013999938964844,21.110000610351562,900.0,25.900999069213867,25.610000610351562,600.0,-0.1886799469468245
131,ACSG,Xtrackers MSCI ACWI ex USA ESG Leaders Equity ETF,True,2020-04-02,21.013999938964844,21.013999938964844,0.0,25.718000411987305,26.190000534057617,500.0,-0.18290692890843488
132,ACSI,American Customer Satisfaction ETF,True,2020-04-01,28.0,28.0,0.0,34.255001068115234,33.20000076293945,11200.0,-0.1826011056218424
133,ACSI,American Customer Satisfaction ETF,True,2020-04-02,26.861000061035156,26.690000534057617,700.0,33.395999908447266,34.13399887084961,3100.0,-0.19568211358627804
134,ACST,"Acasti Pharma, Inc. - Class A Common Stock",False,2020-04-01,0.33000001311302185,0.3700000047683716,1041400.0,0.46000000834465027,0.46000000834465027,1161800.0,-0.28260868015947355
135,ACST,"Acasti Pharma, Inc. - Class A Common Stock",False,2020-04-02,0.3499999940395355,0.3400000035762787,557400.0,0.4399999976158142,0.49000000953674316,1223900.0,-0.20454546378171154
136,ACT,AdvisorShares Vice ETF,True,2020-04-01,18.329999923706055,18.31999969482422,5300.0,22.834999084472656,22.549999237060547,3800.0,-0.19728484087524711
137,ACT,AdvisorShares Vice ETF,True,2020-04-02,18.65999984741211,18.6200008392334,9000.0,23.06999969482422,23.149999618530273,2100.0,-0.19115734311871266
138,ACTG,Acacia Research Corporation - Common Stock,False,2020-04-01,2.200000047683716,2.1600000858306885,301000.0,2.3399999141693115,2.319999933242798,423200.0,-0.05982900496613692
139,ACTG,Acacia Research Corporation - Common Stock,False,2020-04-02,2.2799999713897705,2.200000047683716,237300.0,2.319999933242798,2.3499999046325684,162200.0,-0.0172413633637985
140,ACTT,Act II Global Acquisition Corp. - Class A Ordinary Shares,False,2020-04-01,9.890000343322754,9.9399995803833,56200.0,10.170000076293945,10.199999809265137,19500.0,-0.027531930272435775
141,ACTT,Act II Global Acquisition Corp. - Class A Ordinary Shares,False,2020-04-02,9.859999656677246,9.850000381469727,327200.0,10.180000305175781,10.180000305175781,136100.0,-0.031434247436695886
142,ACTTU,Act II Global Acquisition Corp. - Unit,False,2020-04-01,10.59000015258789,10.59000015258789,0.0,11.0600004196167,11.0600004196167,0.0,-0.04249550173571306
143,ACTTU,Act II Global Acquisition Corp. - Unit,False,2020-04-02,10.59000015258789,10.59000015258789,0.0,11.0,11.0,1000.0,-0.03727271340110085
144,ACU,Acme United Corporation. Common Stock,False,2020-04-01,20.06999969482422,19.950000762939453,6000.0,23.170000076293945,23.559999465942383,26100.0,-0.13379371477177712
145,ACU,Acme United Corporation. Common Stock,False,2020-04-02,20.260000228881836,20.0,9200.0,23.59000015258789,22.899999618530273,21500.0,-0.14116150496678756
146,ACV,AllianzGI Diversified Income & Convertible Fund Common Shares of Beneficial Interest,False,2020-04-01,16.889999389648438,17.719999313354492,57400.0,23.100000381469727,21.84000015258789,90600.0,-0.2688312073277196
147,ACV,AllianzGI Diversified Income & Convertible Fund Common Shares of Beneficial Interest,False,2020-04-02,16.649999618530273,16.829999923706055,62500.0,23.200000762939453,23.389999389648438,127800.0,-0.2823276262504437
148,ACWF,iShares Edge MSCI Multifactor Global ETF,True,2020-04-01,23.0,23.149999618530273,10400.0,28.996000289916992,28.309999465942383,12700.0,-0.20678715098516634
149,ACWF,iShares Edge MSCI Multifactor Global ETF,True,2020-04-02,23.43000030517578,23.469999313354492,3900.0,28.55900001525879,29.079999923706055,33700.0,-0.17959311276104326
150,ACWI,iShares MSCI ACWI Index Fund,True,2020-04-01,59.70000076293945,60.119998931884766,4057600.0,74.6500015258789,72.62000274658203,7880100.0,-0.2002679230724026
151,ACWI,iShares MSCI ACWI Index Fund,True,2020-04-02,60.900001525878906,59.59000015258789,4061900.0,72.87000274658203,74.8499984741211,6983500.0,-0.16426514024338468
152,ACWV,iShares Edge MSCI Min Vol Global ETF,True,2020-04-01,77.94000244140625,78.25,990500.0,93.0,90.30000305175781,972900.0,-0.16193545761928763
153,ACWV,iShares Edge MSCI Min Vol Global ETF,True,2020-04-02,79.5,77.68000030517578,445600.0,92.44999694824219,93.44000244140625,528000.0,-0.14007568821762317
154,ACWX,iShares MSCI ACWI ex US Index Fund,True,2020-04-01,35.849998474121094,36.43000030517578,4048700.0,44.9900016784668,44.369998931884766,2356200.0,-0.2031563205902326
155,ACWX,iShares MSCI ACWI ex US Index Fund,True,2020-04-02,36.70000076293945,36.08000183105469,2932800.0,44.70000076293945,45.209999084472656,2326000.0,-0.1789709141712758
156,ACY,AeroCentury Corp. Common Stock,False,2020-04-01,0.8999999761581421,1.100000023841858,50700.0,3.9000000953674316,3.819999933242798,300.0,-0.7692307809871092
